section,dataset,dimension,slice,count,ratio,model,metric,value,extra
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL,"R@1,IoU=0.1",0.8216654384672071,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL,"R@1,IoU=0.3",0.5689019896831246,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL,"R@1,IoU=0.5",0.3050847457627119,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL,mIoU,0.3710238600234458,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL,"R@5,mIoU",0.48821328610557463,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL,"R@5,IoU=0.1",0.9233603537214443,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL,"R@5,IoU=0.3",0.7184966838614592,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL,"R@5,IoU=0.5",0.4922623434045689,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL_MoE,"R@1,IoU=0.1",0.5902726602800294,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL_MoE,"R@1,IoU=0.3",0.4112011790714812,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL_MoE,"R@1,IoU=0.5",0.18865143699336773,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL_MoE,mIoU,0.25039148138990025,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL_MoE,"R@5,mIoU",0.516083953216423,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL_MoE,"R@5,IoU=0.1",0.9005158437730287,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL_MoE,"R@5,IoU=0.3",0.7686072218128224,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL_MoE,"R@5,IoU=0.5",0.5394252026529108,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL_DMVS,"R@1,IoU=0.1",0.7980840088430361,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL_DMVS,"R@1,IoU=0.3",0.5173176123802505,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL_DMVS,"R@1,IoU=0.5",0.2660280029476787,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL_DMVS,mIoU,0.3422007960632427,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL_DMVS,"R@5,mIoU",0.4061080948714616,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL_DMVS,"R@5,IoU=0.1",0.8857774502579219,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL_DMVS,"R@5,IoU=0.3",0.6072218128224024,
slice_metrics,activitynet,action_complexity,multi_action(3+),1357,0.07967823380893664,CPL_DMVS,"R@5,IoU=0.5",0.32940309506263815,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL,"R@1,IoU=0.1",0.7506127450980392,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL,"R@1,IoU=0.3",0.48080065359477125,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL,"R@1,IoU=0.5",0.28799019607843135,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL,mIoU,0.34182582106807685,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL,"R@5,mIoU",0.4468117830723798,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL,"R@5,IoU=0.1",0.8676470588235294,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL,"R@5,IoU=0.3",0.6008986928104575,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL,"R@5,IoU=0.5",0.4250408496732026,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL_MoE,"R@1,IoU=0.1",0.5373774509803921,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL_MoE,"R@1,IoU=0.3",0.3698937908496732,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL_MoE,"R@1,IoU=0.5",0.14297385620915032,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL_MoE,mIoU,0.21912835195603078,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL_MoE,"R@5,mIoU",0.46271893353041355,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL_MoE,"R@5,IoU=0.1",0.8794934640522876,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL_MoE,"R@5,IoU=0.3",0.704452614379085,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL_MoE,"R@5,IoU=0.5",0.44893790849673204,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL_DMVS,"R@1,IoU=0.1",0.7011846405228758,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL_DMVS,"R@1,IoU=0.3",0.443218954248366,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL_DMVS,"R@1,IoU=0.5",0.25919117647058826,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL_DMVS,mIoU,0.31558156764404544,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL_DMVS,"R@5,mIoU",0.3790279891250713,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL_DMVS,"R@5,IoU=0.1",0.8122957516339869,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL_DMVS,"R@5,IoU=0.3",0.5187908496732027,
slice_metrics,activitynet,action_complexity,no_verb,4896,0.2874757794609829,CPL_DMVS,"R@5,IoU=0.5",0.3102532679738562,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL,"R@1,IoU=0.1",0.7877631764872121,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL,"R@1,IoU=0.3",0.5255051575526353,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL,"R@1,IoU=0.5",0.3192030521407376,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL,mIoU,0.36861818514780487,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL,"R@5,mIoU",0.46889501620062907,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL,"R@5,IoU=0.1",0.8831425745372333,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL,"R@5,IoU=0.3",0.6433517026988838,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL,"R@5,IoU=0.5",0.4575385050162498,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL_MoE,"R@1,IoU=0.1",0.5382224106259714,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL_MoE,"R@1,IoU=0.3",0.387452310300975,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL_MoE,"R@1,IoU=0.5",0.14525929065988413,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL_MoE,mIoU,0.223290244547849,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL_MoE,"R@5,mIoU",0.48169374607815496,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL_MoE,"R@5,IoU=0.1",0.890631623569309,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL_MoE,"R@5,IoU=0.3",0.7433940935424614,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL_MoE,"R@5,IoU=0.5",0.4661579765437332,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL_DMVS,"R@1,IoU=0.1",0.7394376148085346,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL_DMVS,"R@1,IoU=0.3",0.47181008902077154,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL_DMVS,"R@1,IoU=0.5",0.2741274551363572,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL_DMVS,mIoU,0.33221950280591966,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL_DMVS,"R@5,mIoU",0.3989812764636675,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL_DMVS,"R@5,IoU=0.1",0.8427299703264095,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL_DMVS,"R@5,IoU=0.3",0.5558852621167161,
slice_metrics,activitynet,action_complexity,single_action,7077,0.4155363748458693,CPL_DMVS,"R@5,IoU=0.5",0.3319203052140738,
slice_metrics,activitynet,action_category,interaction,2130,0.12506605601550114,CPL,"R@1,IoU=0.1",0.7605633802816901,
slice_metrics,activitynet,action_category,interaction,2130,0.12506605601550114,CPL,"R@1,IoU=0.3",0.5215962441314554,
slice_metrics,activitynet,action_category,interaction,2130,0.12506605601550114,CPL,"R@1,IoU=0.5",0.29014084507042254,
slice_metrics,activitynet,action_category,interaction,2130,0.12506605601550114,CPL,mIoU,0.3462700498242684,
slice_metrics,activitynet,action_category,interaction,2130,0.12506605601550114,CPL,"R@5,mIoU",0.4495205612643373,
slice_metrics,activitynet,action_category,interaction,2130,0.12506605601550114,CPL,"R@5,IoU=0.1",0.8652582159624413,
slice_metrics,activitynet,action_category,interaction,2130,0.12506605601550114,CPL,"R@5,IoU=0.3",0.6460093896713615,
slice_metrics,activitynet,action_category,interaction,2130,0.12506605601550114,CPL,"R@5,IoU=0.5",0.44178403755868545,
slice_metrics,activitynet,action_category,interaction,2130,0.12506605601550114,CPL_MoE,"R@1,IoU=0.1",0.5652582159624413,
slice_metrics,activitynet,action_category,interaction,2130,0.12506605601550114,CPL_MoE,"R@1,IoU=0.3",0.3812206572769953,
slice_metrics,activitynet,action_category,interaction,2130,0.12506605601550114,CPL_MoE,"R@1,IoU=0.5",0.16948356807511736,
slice_metrics,activitynet,action_category,interaction,2130,0.12506605601550114,CPL_MoE,mIoU,0.2358532402181918,
